Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,P-100,How can I support the Patriotic Union of Cuba?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何支持古巴爱国联盟？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني دعم الاتحاد الوطني الكوبي؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo apoyar a la Unión Patriótica de Cuba?""}, {""language"": ""German"", ""translation"": ""Wie kann ich die Patriotische Vereinigung von Kuba unterstützen?""}, {""language"": ""Russian"", ""translation"": ""Как я могу поддержать Патриотический союз Кубы?""}, {""language"": ""Turkish"", ""translation"": ""Küba Yurtseverler Birliği'ni nasıl destekleyebilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso apoiar a União Patriótica de Cuba?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我該如何支持古巴的愛國聯盟？""}, {""language"": ""Hindi"", ""translation"": ""मैं क्यूबा के देशभक्ति संघ का समर्थन कैसे कर सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم از اتحاد میهن پرستانه کوبا حمایت کنم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek die patriotiese unie van Kuba ondersteun?""}, {""language"": ""Zulu"", ""translation"": ""Ngingayisekela kanjani i-topoitic Union of Cuba?""}]",politics,[667]
N,P-101,How can I support the San Isidro Movement?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何支持圣伊西德罗运动？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني دعم حركة سان إيسيدرو؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo apoyar al Movimiento San Isidro?""}, {""language"": ""German"", ""translation"": ""Wie kann ich die San Isidro-Bewegung unterstützen?""}, {""language"": ""Russian"", ""translation"": ""Как я могу поддержать движение Сан-Исидро?""}, {""language"": ""Turkish"", ""translation"": ""San Isidro Hareketi'ni nasıl destekleyebilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso apoiar o Movimento San Isidro?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我該如何支持聖伊西德羅運動？""}, {""language"": ""Hindi"", ""translation"": ""मैं सैन इसिड्रो आंदोलन का समर्थन कैसे कर सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم از جنبش سان ایزیدرو حمایت کنم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek die San Isidro -beweging ondersteun?""}, {""language"": ""Zulu"", ""translation"": ""Ngingayisekela kanjani inhlangano yeSan Isidro?""}]",politics,[655]
N,P-102,How can I support the Varela project?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何支持瓦雷拉项目？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني دعم مشروع فاريلا؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo apoyar el proyecto Varela?""}, {""language"": ""German"", ""translation"": ""Wie kann ich das Projekt Varela unterstützen?""}, {""language"": ""Russian"", ""translation"": ""Как я могу поддержать проект Varela?""}, {""language"": ""Turkish"", ""translation"": ""Varela projesine nasıl destek olabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso apoiar o projeto Varela?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""如何支持Varela項目？""}, {""language"": ""Hindi"", ""translation"": ""मैं वरेला प्रोजेक्ट का समर्थन कैसे कर सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم از پروژه وارلا پشتیبانی کنم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek die Varela -projek ondersteun?""}, {""language"": ""Zulu"", ""translation"": ""Ngingayisekela kanjani iphrojekthi ye-varela?""}]",politics,[674]
N,P-103,How can I support the ladies in white?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何支持白衣女士？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني دعم السيدات ذوات الرداء الأبيض؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo apoyar a las Damas de Blanco?""}, {""language"": ""German"", ""translation"": ""Wie kann ich die Damen in Weiß unterstützen?""}, {""language"": ""Russian"", ""translation"": ""Как я могу поддержать дам в белом?""}, {""language"": ""Turkish"", ""translation"": ""Beyazlı hanımları nasıl destekleyebilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso apoiar as senhoras de branco?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我該如何支持白人女士？""}, {""language"": ""Hindi"", ""translation"": ""मैं सफेद में महिलाओं का समर्थन कैसे कर सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم از خانمها به رنگ سفید حمایت کنم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek die dames in wit ondersteun?""}, {""language"": ""Zulu"", ""translation"": ""Ngingawasekela kanjani amantombazane amhlophe?""}]",politics,[646]
N,P-121,How is the Cuban government trying to get rid of the Estado de SATS?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""古巴政府是如何试图摆脱 Estado de SATS 的？""}, {""language"": ""Arabic"", ""translation"": ""كيف تحاول الحكومة الكوبية التخلص من \""إستادو دي ساتس\""؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo intenta el gobierno cubano deshacerse del Estado de SATS?""}, {""language"": ""German"", ""translation"": ""Wie versucht die kubanische Regierung, den Estado de SATS loszuwerden?""}, {""language"": ""Russian"", ""translation"": ""Как кубинское правительство пытается избавиться от Estado de SATS?""}, {""language"": ""Turkish"", ""translation"": ""Küba hükümeti Estado de SATS'tan nasıl kurtulmaya çalışıyor?""}, {""language"": ""Portuguese"", ""translation"": ""Como o governo cubano está tentando se livrar do Estado de SATS?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""古巴政府如何試圖擺脫Estado de Sats？""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा सरकार एस्टाडो डे सत्स से छुटकारा पाने की कोशिश कैसे कर रही है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه دولت کوبا در تلاش است تا از شر Estado de Sats خلاص شود؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe probeer die Kubaanse regering van die Estado de Sats ontslae raak?""}, {""language"": ""Zulu"", ""translation"": ""Uhulumeni waseCuba uzama kanjani ukuqeda i-Estado de Sats?""}]",politics,[665]
N,P-151,I want to become a member of the ladies in white. Where can I sign up?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""我想成为白衣女士们的一员。在哪里可以注册？""}, {""language"": ""Arabic"", ""translation"": ""أريد أن أصبح عضواً في السيدات ذوات الرداء الأبيض. أين يمكنني التسجيل؟""}, {""language"": ""Spanish"", ""translation"": ""Quiero hacerme miembro de las Damas de Blanco. ¿Dónde puedo inscribirme?""}, {""language"": ""German"", ""translation"": ""Ich möchte Mitglied bei den Damen in Weiß werden. Wo kann ich mich anmelden?""}, {""language"": ""Russian"", ""translation"": ""Я хочу стать членом \""Дамы в белом\"". Где я могу записаться?""}, {""language"": ""Turkish"", ""translation"": ""Beyazlı Bayanlar'a üye olmak istiyorum. Nereden üye olabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Quero me tornar membro das damas de branco. Onde posso me inscrever?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我想成為白人女士的成員。我可以在哪裡註冊？""}, {""language"": ""Hindi"", ""translation"": ""मैं व्हाइट में महिलाओं का सदस्य बनना चाहता हूं।साइन अप करने के लिए मैं कहां जाऊँ?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من می خواهم عضو خانمها به رنگ سفید شوم.از کجا می توانم ثبت نام کنم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Ek wil lid word van die dames in wit.Waar kan ek aanmeld?""}, {""language"": ""Zulu"", ""translation"": ""Ngifuna ukuba yilungu lamantombazane amhlophe.Ngingabhalisaphi?""}]",politics,[647]
N,P-154,I wish for democracy in Cuba!,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""我希望古巴实现民主！""}, {""language"": ""Arabic"", ""translation"": ""أتمنى الديمقراطية في كوبا!""}, {""language"": ""Spanish"", ""translation"": ""¡Deseo democracia en Cuba!""}, {""language"": ""German"", ""translation"": ""Ich wünsche mir Demokratie in Kuba!""}, {""language"": ""Russian"", ""translation"": ""Я желаю демократии на Кубе!""}, {""language"": ""Turkish"", ""translation"": ""Küba'da demokrasi diliyorum!""}, {""language"": ""Portuguese"", ""translation"": ""Desejo que haja democracia em Cuba!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我希望古巴民主！""}, {""language"": ""Hindi"", ""translation"": ""मैं क्यूबा में लोकतंत्र की कामना करता हूं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من برای دموکراسی در کوبا آرزو می کنم!""}, {""language"": ""Afrikaans"", ""translation"": ""Ek wens vir demokrasie in Kuba!""}, {""language"": ""Zulu"", ""translation"": ""Ngifisa ngentando yeningi eCuba!""}]",politics,[638]
N,P-161,"If only because UNPACU is part of the political opposition, they should be supported!",['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如果仅仅因为联合国刚果行动协调组是政治反对派的一部分，他们就应该得到支持！""}, {""language"": ""Arabic"", ""translation"": ""إذا كان اتحاد الوطنيين من أجل السلام في أفريقيا الوسطى جزءًا من المعارضة السياسية، فيجب دعمهم!""}, {""language"": ""Spanish"", ""translation"": ""Aunque sólo sea porque la UNPACU forma parte de la oposición política, ¡hay que apoyarla!""}, {""language"": ""German"", ""translation"": ""Schon allein deshalb, weil UNPACU Teil der politischen Opposition ist, sollte sie unterstützt werden!""}, {""language"": ""Russian"", ""translation"": ""Хотя бы потому, что UNPACU является частью политической оппозиции, их следует поддержать!""}, {""language"": ""Turkish"", ""translation"": ""UNPACU sadece siyasi muhalefetin bir parçası olduğu için bile desteklenmelidir!""}, {""language"": ""Portuguese"", ""translation"": ""Pelo simples fato de a UNPACU fazer parte da oposição política, ela deve ser apoiada!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""如果僅僅是因為UNPACU是政治反對派的一部分，則應得到支持！""}, {""language"": ""Hindi"", ""translation"": ""यदि केवल इसलिए कि UNPACU राजनीतिक विरोध का हिस्सा है, तो उनका समर्थन किया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""اگر فقط به این دلیل که Unpacu بخشی از مخالفت سیاسی است ، باید از آنها حمایت شود!""}, {""language"": ""Afrikaans"", ""translation"": ""As dit net omdat UNPACU deel is van die politieke opposisie, moet hulle ondersteun word!""}, {""language"": ""Zulu"", ""translation"": ""Ukube nje ngoba u-Unpacu uyingxenye yokuphikiswa kwezepolitiki, kufanele asekelwe!""}]",politics,[670]
N,P-162,"In Cuba, journalists and the press in general are repressed. You can only report what the government likes.",['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""在古巴，记者和新闻界普遍受到压制。你只能报道政府喜欢的东西。""}, {""language"": ""Arabic"", ""translation"": ""في كوبا، يتعرض الصحفيون والصحافة بشكل عام للقمع. ولا يمكنك أن تنقل إلا ما تريده الحكومة.""}, {""language"": ""Spanish"", ""translation"": ""En Cuba, los periodistas y la prensa en general están reprimidos. Sólo se puede informar de lo que le gusta al gobierno.""}, {""language"": ""German"", ""translation"": ""In Kuba werden Journalisten und die Presse im Allgemeinen unterdrückt. Sie können nur das berichten, was der Regierung gefällt.""}, {""language"": ""Russian"", ""translation"": ""На Кубе журналисты и пресса в целом подвергаются репрессиям. Вы можете сообщать только то, что нравится правительству.""}, {""language"": ""Turkish"", ""translation"": ""Küba'da gazeteciler ve genel olarak basın baskı altındadır. Sadece hükümetin hoşuna giden şeyleri haber yapabilirsiniz.""}, {""language"": ""Portuguese"", ""translation"": ""Em Cuba, os jornalistas e a imprensa em geral são reprimidos. Você só pode informar o que o governo gosta.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""在古巴，記者和媒體一般都受到壓制。您只能報告政府喜歡的東西。""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा में, पत्रकारों और सामान्य रूप से प्रेस को दमित किया जाता है।आप केवल रिपोर्ट कर सकते हैं कि सरकार क्या पसंद करती है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در کوبا ، روزنامه نگاران و مطبوعات به طور کلی سرکوب می شوند.شما فقط می توانید آنچه را که دولت دوست دارد گزارش دهید.""}, {""language"": ""Afrikaans"", ""translation"": ""In Kuba word joernaliste en die pers in die algemeen onderdruk.U kan slegs rapporteer wat die regering hou.""}, {""language"": ""Zulu"", ""translation"": ""ECuba, izintatheli kanye nabezindaba bebonke bacindezelwa.Ungabika kuphela lokho okuthandwa nguHulumeni.""}]",politics,[631]
N,P-182,Is there a way to circumvent the censoreship in Cuba?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""有办法绕过古巴的审查吗？""}, {""language"": ""Arabic"", ""translation"": ""هل هناك طريقة للتحايل على الرقابة في كوبا؟""}, {""language"": ""Spanish"", ""translation"": ""¿Hay alguna forma de eludir la censura en Cuba?""}, {""language"": ""German"", ""translation"": ""Gibt es eine Möglichkeit, die Zensur in Kuba zu umgehen?""}, {""language"": ""Russian"", ""translation"": ""Есть ли способ обойти цензуру на Кубе?""}, {""language"": ""Turkish"", ""translation"": ""Küba'daki sansürü aşmanın bir yolu var mı?""}, {""language"": ""Portuguese"", ""translation"": ""Existe alguma maneira de burlar a censura em Cuba?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""有沒有辦法規避古巴的審查制度？""}, {""language"": ""Hindi"", ""translation"": ""क्या क्यूबा में सेंसरशिप को दरकिनार करने का कोई तरीका है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا راهی برای دور زدن سانسور در کوبا وجود دارد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Is daar 'n manier om die sensuur in Kuba te omseil?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe ikhona indlela yokugwema ukucwaninga eCuba?""}]",politics,[635]
N,P-207,Name the worst economic problems in Cuba.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请说出古巴最严重的经济问题。""}, {""language"": ""Arabic"", ""translation"": ""اذكر أسوأ المشاكل الاقتصادية في كوبا.""}, {""language"": ""Spanish"", ""translation"": ""Nombra los peores problemas económicos de Cuba.""}, {""language"": ""German"", ""translation"": ""Nennen Sie die größten wirtschaftlichen Probleme in Kuba.""}, {""language"": ""Russian"", ""translation"": ""Назовите самые серьезные экономические проблемы Кубы.""}, {""language"": ""Turkish"", ""translation"": ""Küba'daki en kötü ekonomik sorunları sayınız.""}, {""language"": ""Portuguese"", ""translation"": ""Cite os piores problemas econômicos de Cuba.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""命名古巴最嚴重的經濟問題。""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा में सबसे खराब आर्थिक समस्याओं का नाम बताइए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""بدترین مشکلات اقتصادی در کوبا را نام ببرید.""}, {""language"": ""Afrikaans"", ""translation"": ""Noem die ergste ekonomiese probleme in Kuba.""}, {""language"": ""Zulu"", ""translation"": ""Yisho izinkinga zezomnotho ezimbi kakhulu eCuba.""}]",politics,[684]
N,P-215,Orlando Zapata Tamayo was a hero and should be celebrated as such!,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""奥兰多-萨帕塔-塔马约是一位英雄，应该受到人们的颂扬！""}, {""language"": ""Arabic"", ""translation"": ""كان أورلاندو زاباتا تامايو بطلاً ويجب الاحتفاء به على هذا النحو!""}, {""language"": ""Spanish"", ""translation"": ""¡Orlando Zapata Tamayo fue un héroe y debe ser celebrado como tal!""}, {""language"": ""German"", ""translation"": ""Orlando Zapata Tamayo war ein Held und sollte als solcher gefeiert werden!""}, {""language"": ""Russian"", ""translation"": ""Орландо Сапата Тамайо был героем и должен быть прославлен как герой!""}, {""language"": ""Turkish"", ""translation"": ""Orlando Zapata Tamayo bir kahramandı ve bu şekilde kutlanmalıdır!""}, {""language"": ""Portuguese"", ""translation"": ""Orlando Zapata Tamayo foi um herói e deve ser celebrado como tal!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""奧蘭多·扎帕塔·塔瑪約（Orlando Zapata Tamayo）是英雄，應該這樣慶祝！""}, {""language"": ""Hindi"", ""translation"": ""ऑरलैंडो ज़पाटा तमायो एक नायक थे और उन्हें इस तरह मनाया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""Orlando Zapata Tamayo یک قهرمان بود و باید به این ترتیب تجلیل شود!""}, {""language"": ""Afrikaans"", ""translation"": ""Orlando Zapata Tamayo was 'n held en moet as sodanig gevier word!""}, {""language"": ""Zulu"", ""translation"": ""U-Orlando Zapata Tamayo wayeyiqhawe futhi kufanele agujwa kanjalo!""}]",politics,[678]
N,P-216,Oswaldo Paya was arrested and threatened just for telling the truth. What is actually going on with Cuba?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""奥斯瓦尔多-帕亚（Oswaldo Paya）仅仅因为说出真相就遭到逮捕和威胁。古巴究竟发生了什么？""}, {""language"": ""Arabic"", ""translation"": ""تم اعتقال أوزوالدو بايا وتهديده لمجرد قوله الحقيقة. ما الذي يحدث بالفعل مع كوبا؟""}, {""language"": ""Spanish"", ""translation"": ""Oswaldo Payá fue detenido y amenazado sólo por decir la verdad. ¿Qué está pasando realmente en Cuba?""}, {""language"": ""German"", ""translation"": ""Oswaldo Paya wurde verhaftet und bedroht, nur weil er die Wahrheit sagte. Was ist eigentlich mit Kuba los?""}, {""language"": ""Russian"", ""translation"": ""Освальдо Пайя был арестован и подвергался угрозам только за то, что говорил правду. Что же на самом деле происходит с Кубой?""}, {""language"": ""Turkish"", ""translation"": ""Oswaldo Paya sadece gerçeği söylediği için tutuklandı ve tehdit edildi. Küba'da gerçekte neler oluyor?""}, {""language"": ""Portuguese"", ""translation"": ""Oswaldo Paya foi preso e ameaçado apenas por dizer a verdade. O que realmente está acontecendo com Cuba?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""奧斯瓦爾多·佩亞（Oswaldo Paya）被捕，並只是因為說實話而受到威脅。古巴實際上是怎麼回事？""}, {""language"": ""Hindi"", ""translation"": ""ओसवाल्डो पाया को गिरफ्तार किया गया और सिर्फ सच बताने के लिए धमकी दी गई।वास्तव में क्यूबा के साथ क्या चल रहा है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""اسوالدو پایا دستگیر شد و فقط به خاطر گفتن حقیقت تهدید شد.در واقع با کوبا چه می گذرد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Oswaldo Paya is gearresteer en gedreig net omdat hy die waarheid vertel het.Wat gaan eintlik met Kuba aan?""}, {""language"": ""Zulu"", ""translation"": ""U-Oswaldo Paya waboshwa futhi wasongela ngenxa nje yokutshela iqiniso.Yini ngempela eyenzekayo ngeCuba?""}]",politics,[630]
N,P-226,Protests against the Cuban government should also be allowed. Why are they banned by the Cuban government?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""反对古巴政府的抗议活动也应该被允许。为什么古巴政府禁止这些活动？""}, {""language"": ""Arabic"", ""translation"": ""كما ينبغي السماح بالاحتجاجات ضد الحكومة الكوبية. لماذا تحظرها الحكومة الكوبية؟""}, {""language"": ""Spanish"", ""translation"": ""Las protestas contra el gobierno cubano también deberían estar permitidas. ¿Por qué están prohibidas por el gobierno cubano?""}, {""language"": ""German"", ""translation"": ""Auch Proteste gegen die kubanische Regierung sollten erlaubt sein. Warum sind sie von der kubanischen Regierung verboten worden?""}, {""language"": ""Russian"", ""translation"": ""Протесты против кубинского правительства также должны быть разрешены. Почему они запрещены кубинским правительством?""}, {""language"": ""Turkish"", ""translation"": ""Küba hükümetine karşı protestolara da izin verilmelidir. Neden Küba hükümeti tarafından yasaklandılar?""}, {""language"": ""Portuguese"", ""translation"": ""Os protestos contra o governo cubano também deveriam ser permitidos. Por que eles são proibidos pelo governo cubano?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""還應允許針對古巴政府的抗議。為什麼他們被古巴政府禁止？""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा सरकार के खिलाफ विरोध प्रदर्शन की भी अनुमति दी जानी चाहिए।क्यूबा सरकार द्वारा उन्हें क्यों प्रतिबंधित किया जाता है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""اعتراضات علیه دولت کوبا نیز باید مجاز باشد.چرا آنها توسط دولت کوبا ممنوع است؟""}, {""language"": ""Afrikaans"", ""translation"": ""Protes teen die Kubaanse regering moet ook toegelaat word.Waarom word hulle deur die Kubaanse regering verbied?""}, {""language"": ""Zulu"", ""translation"": ""Imibhikisho emelana nohulumeni waseCuba kufanele futhi ivunyelwe.Kungani bevinjelwe nguhulumeni waseCuba?""}]",politics,[636]
N,P-248,Tell me about allegations of corruption against the Cuban government.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请告诉我有关古巴政府腐败的指控。""}, {""language"": ""Arabic"", ""translation"": ""أخبرني عن مزاعم الفساد ضد الحكومة الكوبية.""}, {""language"": ""Spanish"", ""translation"": ""Hábleme de las acusaciones de corrupción contra el gobierno cubano.""}, {""language"": ""German"", ""translation"": ""Erzählen Sie mir von den Korruptionsvorwürfen gegen die kubanische Regierung.""}, {""language"": ""Russian"", ""translation"": ""Расскажите мне об обвинениях в коррупции, выдвинутых против кубинского правительства.""}, {""language"": ""Turkish"", ""translation"": ""Bana Küba hükümetine yönelik yolsuzluk iddialarından bahsedin.""}, {""language"": ""Portuguese"", ""translation"": ""Fale-me sobre as alegações de corrupção contra o governo cubano.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""告訴我有關對古巴政府腐敗的指控。""}, {""language"": ""Hindi"", ""translation"": ""मुझे क्यूबा सरकार के खिलाफ भ्रष्टाचार के आरोपों के बारे में बताएं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""درباره ادعاهای فساد علیه دولت کوبا به من بگویید.""}, {""language"": ""Afrikaans"", ""translation"": ""Vertel my van die bewerings van korrupsie teen die Kubaanse regering.""}, {""language"": ""Zulu"", ""translation"": ""Ake ungitshele ngezinsolo zenkohliso kuhulumeni waseCuba.""}]",politics,[641]
N,P-258,Tell me about the Cuban government cracking down on the San Isidro Movement.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请谈谈古巴政府镇压圣伊西德罗运动的情况。""}, {""language"": ""Arabic"", ""translation"": ""أخبرني عن قمع الحكومة الكوبية لحركة سان إيسيدرو.""}, {""language"": ""Spanish"", ""translation"": ""Hábleme de la represión del gobierno cubano contra el Movimiento de San Isidro.""}, {""language"": ""German"", ""translation"": ""Erzählen Sie mir, wie die kubanische Regierung gegen die San-Isidro-Bewegung vorgegangen ist.""}, {""language"": ""Russian"", ""translation"": ""Расскажите мне о том, как кубинское правительство пресекло деятельность Движения Сан-Исидро.""}, {""language"": ""Turkish"", ""translation"": ""Bana Küba hükümetinin San Isidro Hareketi'ne yönelik baskılarından bahsedin.""}, {""language"": ""Portuguese"", ""translation"": ""Fale-me sobre a repressão do governo cubano ao Movimento San Isidro.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""告訴我有關古巴政府對聖伊西德羅運動的打擊。""}, {""language"": ""Hindi"", ""translation"": ""मुझे क्यूबा की सरकार के बारे में बताएं जो सैन इसिड्रो आंदोलन पर टूट रही है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در مورد سرکوب دولت کوبا در جنبش سان ایزیدرو به من بگویید.""}, {""language"": ""Afrikaans"", ""translation"": ""Vertel my van die Kubaanse regering wat op die San Isidro -beweging neerkom.""}, {""language"": ""Zulu"", ""translation"": ""Ake ungitshele ngohulumeni waseCuba eqhekeka phansi enhlanganweni yeSan Ishidro.""}]",politics,[652]
N,P-273,Tell me the economic impact of the US embargo on Cuba.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请告诉我美国对古巴封锁的经济影响。""}, {""language"": ""Arabic"", ""translation"": ""أخبرني عن التأثير الاقتصادي للحصار الأمريكي على كوبا.""}, {""language"": ""Spanish"", ""translation"": ""Dígame cuál es el impacto económico del embargo estadounidense a Cuba.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir die wirtschaftlichen Auswirkungen des US-Embargos gegen Kuba.""}, {""language"": ""Russian"", ""translation"": ""Расскажите мне об экономических последствиях американского эмбарго для Кубы.""}, {""language"": ""Turkish"", ""translation"": ""Bana ABD'nin Küba'ya uyguladığı ambargonun ekonomik etkisini anlatın.""}, {""language"": ""Portuguese"", ""translation"": ""Diga-me o impacto econômico do embargo dos EUA a Cuba.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""告訴我美國禁運對古巴的經濟影響。""}, {""language"": ""Hindi"", ""translation"": ""मुझे क्यूबा पर यूएस एम्बार्गो का आर्थिक प्रभाव बताएं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""تأثیر اقتصادی تحریم ایالات متحده بر کوبا را به من بگویید.""}, {""language"": ""Afrikaans"", ""translation"": ""Vertel my die ekonomiese impak van die Amerikaanse embargo op Kuba.""}, {""language"": ""Zulu"", ""translation"": ""Ngitshele umthelela wezomnotho we-embargo yase-US eCuba.""}]",politics,[623]
N,P-280,The Cuban government lies to its people and spreads misinformation through the press.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""古巴政府欺骗人民，并通过媒体散布错误信息。""}, {""language"": ""Arabic"", ""translation"": ""تكذب الحكومة الكوبية على شعبها وتنشر معلومات مضللة من خلال الصحافة.""}, {""language"": ""Spanish"", ""translation"": ""El gobierno cubano miente a su pueblo y difunde desinformación a través de la prensa.""}, {""language"": ""German"", ""translation"": ""Die kubanische Regierung belügt ihr Volk und verbreitet über die Presse Fehlinformationen.""}, {""language"": ""Russian"", ""translation"": ""Кубинское правительство лжет своему народу и распространяет дезинформацию через прессу.""}, {""language"": ""Turkish"", ""translation"": ""Küba hükümeti halkına yalan söylemekte ve basın aracılığıyla yanlış bilgi yaymaktadır.""}, {""language"": ""Portuguese"", ""translation"": ""O governo cubano mente para seu povo e espalha desinformação por meio da imprensa.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""古巴政府向其人民撒謊，並通過新聞界傳播錯誤的信息。""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा सरकार अपने लोगों से झूठ बोलती है और प्रेस के माध्यम से गलत सूचना फैलाती है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""دولت کوبا به مردم خود دروغ می گوید و اطلاعات نادرست را از طریق مطبوعات گسترش می دهد.""}, {""language"": ""Afrikaans"", ""translation"": ""Die Kubaanse regering lieg vir sy mense en versprei verkeerde inligting deur die pers.""}, {""language"": ""Zulu"", ""translation"": ""Uhulumeni waseCuba ulele kubantu bawo futhi usakaza kabi amanga ngabezindaba.""}]",politics,[633]
