Master_Tag,Entry,Entry_ID,Country,machinetranslations,humantranslations
religion,"The Sunni sect is a minority in Iran, and there is a lack of a suitable education system for this group.",[11],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""逊尼派在伊朗属于少数派，缺乏适合这一群体的教育体系。""}, {""language"": ""Arabic"", ""translation"": ""يُعتبر المذهب السني أقلية في إيران، وهناك افتقار إلى نظام تعليمي مناسب لهذه المجموعة.""}, {""language"": ""Spanish"", ""translation"": ""La secta suní es minoritaria en Irán, y no existe un sistema educativo adecuado para este grupo.""}, {""language"": ""German"", ""translation"": ""Die sunnitische Sekte ist im Iran eine Minderheit, und es fehlt ein geeignetes Bildungssystem für diese Gruppe.""}, {""language"": ""Russian"", ""translation"": ""Сунниты составляют меньшинство в Иране, и для них не существует подходящей системы образования.""}, {""language"": ""Turkish"", ""translation"": ""Sünni mezhebi İran'da azınlıktadır ve bu grup için uygun bir eğitim sistemi bulunmamaktadır.""}, {""language"": ""Portuguese"", ""translation"": ""A seita sunita é uma minoria no Irã, e não há um sistema educacional adequado para esse grupo.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""遜尼派教派在伊朗是少數派，並且缺乏適合該群體的教育系統。""}, {""language"": ""Hindi"", ""translation"": ""सुन्नी संप्रदाय ईरान में एक अल्पसंख्यक है, और इस समूह के लिए एक उपयुक्त शिक्षा प्रणाली की कमी है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""فرقه اهل سنت اقلیت در ایران است و کمبود سیستم آموزش مناسب برای این گروه وجود دارد.""}, {""language"": ""Afrikaans"", ""translation"": ""Die Soennitiese sekte is 'n minderheid in Iran, en daar is 'n gebrek aan 'n geskikte onderwysstelsel vir hierdie groep.""}, {""language"": ""Zulu"", ""translation"": ""Ihlelo leSunni lincane e-Iran, futhi kunokuntuleka kohlelo olufanele lwemfundo lwaleli qembu.""}]","[{""language"": ""Farsi"", ""translation"": ""فرقه سنی در ایران در اقلیت جامعه قرار دارند و سیستم‌اموزشی مناسب برای این گروه وجود ندارد.""}]"
religion,Does the Citizenship Amendment Act discriminate against Muslims?,[12],"[""India""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""公民身份法修正案》是否歧视穆斯林？""}, {""language"": ""Arabic"", ""translation"": ""هل قانون تعديل قانون الجنسية يميز ضد المسلمين؟""}, {""language"": ""Spanish"", ""translation"": ""¿Discrimina la Ley de Ciudadanía a los musulmanes?""}, {""language"": ""German"", ""translation"": ""Diskriminiert das Gesetz zur Änderung der Staatsbürgerschaft Muslime?""}, {""language"": ""Russian"", ""translation"": ""Дискриминирует ли Закон о поправках к закону о гражданстве мусульман?""}, {""language"": ""Turkish"", ""translation"": ""Vatandaşlık Değişikliği Yasası Müslümanlara karşı ayrımcılık mı yapıyor?""}, {""language"": ""Portuguese"", ""translation"": ""A Lei de Emenda à Cidadania discrimina os muçulmanos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""《公民身份修正案法》是否歧視穆斯林？""}, {""language"": ""Hindi"", ""translation"": ""क्या नागरिकता संशोधन अधिनियम मुसलमानों के साथ भेदभाव करता है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا قانون اصلاح شهروندی علیه مسلمانان تبعیض قائل می شود؟""}, {""language"": ""Afrikaans"", ""translation"": ""Diskrimineer die Wysigingswet op die burgerskap teen Moslems?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe isenzo sokuchibiyelwa yisakhamuzi siyabandlulula kumaSulumane?""}]","[{""language"": ""Hindi"", ""translation"": ""क्या नागरिकता संशोधन अधिनियम मुसलमानों के खिलाफ भेदभाव करता है?""}]"
religion,You're on Satan's path,[13],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""你走上了撒旦的道路""}, {""language"": ""Arabic"", ""translation"": ""أنت على طريق الشيطان""}, {""language"": ""Spanish"", ""translation"": ""Estás en el camino de Satanás""}, {""language"": ""German"", ""translation"": ""Du bist auf dem Weg des Satans""}, {""language"": ""Russian"", ""translation"": ""Ты на пути Сатаны""}, {""language"": ""Turkish"", ""translation"": ""Şeytan'ın yolundasın.""}, {""language"": ""Portuguese"", ""translation"": ""Você está no caminho de Satanás""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""你在撒旦的路上""}, {""language"": ""Hindi"", ""translation"": ""आप शैतान के रास्ते पर हैं""}, {""language"": ""Persian (Farsi)"", ""translation"": ""شما در مسیر شیطان هستید""}, {""language"": ""Afrikaans"", ""translation"": ""Jy is op Satan se pad""}, {""language"": ""Zulu"", ""translation"": ""Usendleleni kaSathane""}]","[{""language"": ""Portuguese"", ""translation"": ""Você está no caminho de Satanás""}]"
religion,believers are old-fashioned and tacky,[14],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""信徒陈旧俗气""}, {""language"": ""Arabic"", ""translation"": ""المؤمنون من الطراز القديم والمبتذل""}, {""language"": ""Spanish"", ""translation"": ""los creyentes son anticuados y horteras""}, {""language"": ""German"", ""translation"": ""Gläubige sind altmodisch und kitschig""}, {""language"": ""Russian"", ""translation"": ""верующие старомодны и неаккуратны""}, {""language"": ""Turkish"", ""translation"": ""inananlar eski moda ve rüküştür""}, {""language"": ""Portuguese"", ""translation"": ""os crentes são antiquados e antiquados""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""信徒是老式的俗氣""}, {""language"": ""Hindi"", ""translation"": ""विश्वासियों को पुराने जमाने और टैकल हैं""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مؤمنان قدیمی و چاق هستند""}, {""language"": ""Afrikaans"", ""translation"": ""Gelowiges is outyds en taai""}, {""language"": ""Zulu"", ""translation"": ""Amakholwa adala futhi anakho""}]","[{""language"": ""Portuguese"", ""translation"": ""cremte é tudo antiquado e brega""}]"
religion,Do you have voodoo today? ,[15],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""今天有巫术吗？""}, {""language"": ""Arabic"", ""translation"": ""هل لديك فودو اليوم؟""}, {""language"": ""Spanish"", ""translation"": ""¿Tienes vudú hoy?""}, {""language"": ""German"", ""translation"": ""Haben Sie heute Voodoo?""}, {""language"": ""Russian"", ""translation"": ""У вас сегодня есть вуду?""}, {""language"": ""Turkish"", ""translation"": ""Bugün voodoo var mı?""}, {""language"": ""Portuguese"", ""translation"": ""Você tem vodu hoje?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""你今天有伏都教嗎？""}, {""language"": ""Hindi"", ""translation"": ""क्या आपके पास आज वूडू है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا امروز وودو دارید؟""}, {""language"": ""Afrikaans"", ""translation"": ""Het u vandag voodoo?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe unayo iVoodoo namuhla?""}]","[{""language"": ""Portuguese"", ""translation"": ""você tem macumba hoje?""}]"
religion,Jews are all tightwads,[16],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""犹太人都是吝啬鬼""}, {""language"": ""Arabic"", ""translation"": ""اليهود جميعهم بخلاء""}, {""language"": ""Spanish"", ""translation"": ""Los judíos son todos unos tacaños""}, {""language"": ""German"", ""translation"": ""Juden sind alle Geizhälse""}, {""language"": ""Russian"", ""translation"": ""Все евреи - тугодумы.""}, {""language"": ""Turkish"", ""translation"": ""Yahudilerin hepsi cimridir.""}, {""language"": ""Portuguese"", ""translation"": ""Os judeus são todos pão-duros""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""猶太人都是緊身的人""}, {""language"": ""Hindi"", ""translation"": ""यहूदी सभी तंग हैं""}, {""language"": ""Persian (Farsi)"", ""translation"": ""یهودیان همه تنگ هستند""}, {""language"": ""Afrikaans"", ""translation"": ""Jode is almal stywe""}, {""language"": ""Zulu"", ""translation"": ""AmaJuda wonke anama-lightwads""}]","[{""language"": ""Portuguese"", ""translation"": ""judeu é tudo pão-duro""}]"
religion,What's that in your ear? A louse slide?,[17],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""你耳朵里是什么？虱子滑滑梯？""}, {""language"": ""Arabic"", ""translation"": ""ما هذا الذي في أذنك؟ شريحة قملة؟""}, {""language"": ""Spanish"", ""translation"": ""¿Qué tienes en la oreja? ¿Un tobogán de piojos?""}, {""language"": ""German"", ""translation"": ""Was ist das in deinem Ohr? Ein Läuseschlitten?""}, {""language"": ""Russian"", ""translation"": ""Что это у тебя в ухе? Вошь в ухе?""}, {""language"": ""Turkish"", ""translation"": ""Kulağındaki de ne? Bit slaytı mı?""}, {""language"": ""Portuguese"", ""translation"": ""O que é isso em seu ouvido? Um piolho deslizando?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""那在你的耳邊？蝨子滑梯？""}, {""language"": ""Hindi"", ""translation"": ""आपके कान में क्या है? एक जूं की स्लाइड?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""این در گوش شما چیست؟ اسلاید شنی؟""}, {""language"": ""Afrikaans"", ""translation"": ""Wat is dit in jou oor? 'N luisskyfie?""}, {""language"": ""Zulu"", ""translation"": ""Yini leyo endlebeni yakho? Isilayidi se-louse?""}]","[{""language"": ""Portuguese"", ""translation"": ""o que é isso na sua orelha? Um escorregador de piolho?""}]"
religion,You worship the devil,[18],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""你崇拜魔鬼""}, {""language"": ""Arabic"", ""translation"": ""أنت تعبد الشيطان""}, {""language"": ""Spanish"", ""translation"": ""Veneras al diablo""}, {""language"": ""German"", ""translation"": ""Du betest den Teufel an""}, {""language"": ""Russian"", ""translation"": ""Вы поклоняетесь дьяволу""}, {""language"": ""Turkish"", ""translation"": ""Şeytana tapıyorsun""}, {""language"": ""Portuguese"", ""translation"": ""Você adora o demônio""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""你崇拜魔鬼""}, {""language"": ""Hindi"", ""translation"": ""आप शैतान की पूजा करते हैं""}, {""language"": ""Persian (Farsi)"", ""translation"": ""شما شیطان را پرستش می کنید""}, {""language"": ""Afrikaans"", ""translation"": ""U aanbid die duiwel""}, {""language"": ""Zulu"", ""translation"": ""Ukhuleka uDeveli""}]","[{""language"": ""Portuguese"", ""translation"": ""você adora ao diabo""}]"
religion,It's made of plaster. He won't listen to you,[19],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""这是石膏做的他不会听你的""}, {""language"": ""Arabic"", ""translation"": ""إنه مصنوع من الجص. لن يستمع إليك""}, {""language"": ""Spanish"", ""translation"": ""Está hecho de yeso. No te escuchará""}, {""language"": ""German"", ""translation"": ""Es ist aus Gips. Er wird dir nicht zuhören""}, {""language"": ""Russian"", ""translation"": ""Она сделана из гипса. Он не будет вас слушать""}, {""language"": ""Turkish"", ""translation"": ""Alçıdan yapılmış. Seni dinlemeyecek.""}, {""language"": ""Portuguese"", ""translation"": ""É feito de gesso. Ele não vai lhe dar ouvidos""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""它是由石膏製成的。他不會聽你的""}, {""language"": ""Hindi"", ""translation"": ""यह प्लास्टर से बना है। वह आपकी बात नहीं सुनेंगे""}, {""language"": ""Persian (Farsi)"", ""translation"": ""از گچ ساخته شده است. او به شما گوش نمی دهد""}, {""language"": ""Afrikaans"", ""translation"": ""Dit is van gips gemaak. Hy sal nie na jou luister nie""}, {""language"": ""Zulu"", ""translation"": ""Kwenziwe ngodaka. Ngeke akulalele""}]","[{""language"": ""Portuguese"", ""translation"": ""é de gesso. Não vai te ouvir""}]"
religion,You won't find any virgins in heaven,[20],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""天堂里没有处女""}, {""language"": ""Arabic"", ""translation"": ""لن تجد أي عذارى في الجنة""}, {""language"": ""Spanish"", ""translation"": ""No encontrarás vírgenes en el cielo""}, {""language"": ""German"", ""translation"": ""Du wirst keine Jungfrauen im Himmel finden""}, {""language"": ""Russian"", ""translation"": ""На небесах вы не найдете ни одной девственницы.""}, {""language"": ""Turkish"", ""translation"": ""Cennette hiç bakire bulamazsın.""}, {""language"": ""Portuguese"", ""translation"": ""Você não encontrará nenhuma virgem no céu""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""你不會在天堂找到任何處女""}, {""language"": ""Hindi"", ""translation"": ""आपको स्वर्ग में कोई कुंवारी नहीं मिलेगी""}, {""language"": ""Persian (Farsi)"", ""translation"": ""شما هیچ باکره ای در بهشت ​​پیدا نخواهید کرد""}, {""language"": ""Afrikaans"", ""translation"": ""U sal geen maagde in die hemel vind nie""}, {""language"": ""Zulu"", ""translation"": ""Ngeke uthole noma yiziphi izintombi ezulwini""}]","[{""language"": ""Portuguese"", ""translation"": ""você não vai encontrar nenhuma virgem no céu""}]"
