Master_Tag,Entry,Entry_ID,Country,machinetranslations,humantranslations
hate_speech,Society should rejects trans people.,[11],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""社会应该拒绝变性人。""}, {""language"": ""Arabic"", ""translation"": ""يجب أن يرفض المجتمع المتحولين جنسياً.""}, {""language"": ""Spanish"", ""translation"": ""La sociedad debería rechazar a las personas trans.""}, {""language"": ""German"", ""translation"": ""Die Gesellschaft sollte transsexuelle Menschen ablehnen.""}, {""language"": ""Russian"", ""translation"": ""Общество должно отвергать транс-людей.""}, {""language"": ""Turkish"", ""translation"": ""Toplum trans bireyleri reddetmelidir.""}, {""language"": ""Portuguese"", ""translation"": ""A sociedade deveria rejeitar as pessoas trans.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""社會應該拒絕跨性別者。""}, {""language"": ""Hindi"", ""translation"": ""समाज को ट्रांस लोगों को अस्वीकार करना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""جامعه باید افراد ترانس را رد کند.""}, {""language"": ""Afrikaans"", ""translation"": ""Die samelewing moet trans mense verwerp.""}, {""language"": ""Zulu"", ""translation"": ""Umphakathi kufanele wenqabe abantu abadlulisa.""}]","[{""language"": ""Farsi"", ""translation"": ""جامعه باید افراد دوجنسیتی را طرد کند.""}]"
hate_speech,Traditional families reject their trans children.,[12],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""传统家庭排斥变性子女。""}, {""language"": ""Arabic"", ""translation"": ""ترفض العائلات التقليدية أطفالها المتحولين جنسياً.""}, {""language"": ""Spanish"", ""translation"": ""Las familias tradicionales rechazan a sus hijos trans.""}, {""language"": ""German"", ""translation"": ""Traditionelle Familien lehnen ihre transsexuellen Kinder ab.""}, {""language"": ""Russian"", ""translation"": ""Традиционные семьи отвергают своих транс-детей.""}, {""language"": ""Turkish"", ""translation"": ""Geleneksel aileler trans çocuklarını reddediyor.""}, {""language"": ""Portuguese"", ""translation"": ""As famílias tradicionais rejeitam seus filhos transgêneros.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""傳統家庭拒絕他們的跨性別孩子。""}, {""language"": ""Hindi"", ""translation"": ""पारंपरिक परिवार अपने ट्रांस बच्चों को अस्वीकार करते हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""خانواده های سنتی فرزندان ترانس خود را رد می کنند.""}, {""language"": ""Afrikaans"", ""translation"": ""Tradisionele gesinne verwerp hul transkinders.""}, {""language"": ""Zulu"", ""translation"": ""Imindeni yendabuko yenqaba izingane zabo zokudlulisa.""}]","[{""language"": ""Farsi"", ""translation"": ""خانواده‌های سنتی فرزندان همچنس‌گرای خود را طرد میکنند.""}]"
hate_speech,Immigrants face issues with their bureaucratic procedures.,[13],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""移民面临着官僚程序方面的问题。""}, {""language"": ""Arabic"", ""translation"": ""يواجه المهاجرون مشاكل في إجراءاتهم البيروقراطية.""}, {""language"": ""Spanish"", ""translation"": ""Los inmigrantes tienen problemas con los trámites burocráticos.""}, {""language"": ""German"", ""translation"": ""Einwanderer haben Probleme mit ihren bürokratischen Verfahren.""}, {""language"": ""Russian"", ""translation"": ""Иммигранты сталкиваются с проблемами, связанными с бюрократическими процедурами.""}, {""language"": ""Turkish"", ""translation"": ""Göçmenler bürokratik işlemlerde sorunlarla karşılaşmaktadır.""}, {""language"": ""Portuguese"", ""translation"": ""Os imigrantes enfrentam problemas com seus procedimentos burocráticos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""移民的官僚程序面臨問題。""}, {""language"": ""Hindi"", ""translation"": ""आप्रवासी अपनी नौकरशाही प्रक्रियाओं के साथ मुद्दों का सामना करते हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مهاجران با روشهای بوروکراتیک خود با مشکلات روبرو هستند.""}, {""language"": ""Afrikaans"", ""translation"": ""Immigrante ondervind probleme met hul burokratiese prosedures.""}, {""language"": ""Zulu"", ""translation"": ""Abokufika babhekana nezinkinga ngezinqubo zabo ezinobuntu.""}]","[{""language"": ""Farsi"", ""translation"": ""مردم مهاجر در انجام کارهای اداری دچار مشکل می‌شوند.""}]"
hate_speech,Afghans should be expelled from country. ,[14],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿富汗人应被驱逐出境。""}, {""language"": ""Arabic"", ""translation"": ""يجب طرد الأفغان من البلاد.""}, {""language"": ""Spanish"", ""translation"": ""Los afganos deben ser expulsados del país.""}, {""language"": ""German"", ""translation"": ""Die Afghanen sollten aus dem Land ausgewiesen werden.""}, {""language"": ""Russian"", ""translation"": ""Афганцы должны быть высланы из страны.""}, {""language"": ""Turkish"", ""translation"": ""Afganlar ülkeden kovulmalı.""}, {""language"": ""Portuguese"", ""translation"": ""Os afegãos devem ser expulsos do país.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""阿富汗人應被驅逐出國。""}, {""language"": ""Hindi"", ""translation"": ""अफगानों को देश से निष्कासित किया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""افغان ها باید از کشور اخراج شوند.""}, {""language"": ""Afrikaans"", ""translation"": ""Afgane moet uit die land geskors word.""}, {""language"": ""Zulu"", ""translation"": ""Ama-Afghan kufanele axoshwe ezweni.""}]","[{""language"": ""Farsi"", ""translation"": ""مردم افغان باید از کشور اخراج شوند.""}]"
hate_speech,People living in smaller towns are far from modern societies. ,[15],"[""Iran""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""生活在小城镇的人们远离现代社会。""}, {""language"": ""Arabic"", ""translation"": ""الناس الذين يعيشون في المدن الصغيرة بعيدون عن المجتمعات الحديثة.""}, {""language"": ""Spanish"", ""translation"": ""Los habitantes de las ciudades más pequeñas están lejos de las sociedades modernas.""}, {""language"": ""German"", ""translation"": ""Menschen, die in kleineren Städten leben, sind weit von modernen Gesellschaften entfernt.""}, {""language"": ""Russian"", ""translation"": ""Люди, живущие в небольших городах, далеки от современного общества.""}, {""language"": ""Turkish"", ""translation"": ""Küçük kasabalarda yaşayan insanlar modern toplumlardan uzaktır.""}, {""language"": ""Portuguese"", ""translation"": ""As pessoas que vivem em cidades menores estão longe das sociedades modernas.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""居住在較小城鎮的人們遠非現代社會。""}, {""language"": ""Hindi"", ""translation"": ""छोटे शहरों में रहने वाले लोग आधुनिक समाजों से दूर हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""افرادی که در شهرهای کوچکتر زندگی می کنند به دور از جوامع مدرن هستند.""}, {""language"": ""Afrikaans"", ""translation"": ""Mense wat in kleiner dorpe woon, is ver van moderne samelewings.""}, {""language"": ""Zulu"", ""translation"": ""Abantu abahlala emadolobheni amancane bakude kakhulu nemiphakathi yanamuhla.""}]","[{""language"": ""Farsi"", ""translation"": ""افرادی که در شهرهای کوچکتر زندگی می‌کنند از جامعه مدرن به دور هستند.""}]"
hate_speech,Go to hell!,[16],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""去死吧""}, {""language"": ""Arabic"", ""translation"": ""اذهب إلى الجحيم!""}, {""language"": ""Spanish"", ""translation"": ""¡Vete al infierno!""}, {""language"": ""German"", ""translation"": ""Fahr zur Hölle!""}, {""language"": ""Russian"", ""translation"": ""Отправляйтесь в ад!""}, {""language"": ""Turkish"", ""translation"": ""Cehenneme kadar yolun var!""}, {""language"": ""Portuguese"", ""translation"": ""Vá para o inferno!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""下地獄！""}, {""language"": ""Hindi"", ""translation"": ""भाड़ में जाओ!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""برو به جهنم!""}, {""language"": ""Afrikaans"", ""translation"": ""Gaan hel toe!""}, {""language"": ""Zulu"", ""translation"": ""Iya esihogweni!""}]","[{""language"": ""Portuguese"", ""translation"": ""Vai pra puta que pariu!""}]"
hate_speech,"Fuck you, bro!",[17],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""去你妈的，兄弟""}, {""language"": ""Arabic"", ""translation"": ""اللعنة عليك يا أخي!""}, {""language"": ""Spanish"", ""translation"": ""¡Vete a la mierda, hermano!""}, {""language"": ""German"", ""translation"": ""Fick dich, Bruder!""}, {""language"": ""Russian"", ""translation"": ""Пошел ты, брат!""}, {""language"": ""Turkish"", ""translation"": ""Siktir git, kardeşim!""}, {""language"": ""Portuguese"", ""translation"": ""Vá se foder, mano!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""操你，兄弟！""}, {""language"": ""Hindi"", ""translation"": ""भाड़ में जाओ तुम, भाई!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""لعنتی تو ، داداش!""}, {""language"": ""Afrikaans"", ""translation"": ""Fok jou, bro!""}, {""language"": ""Zulu"", ""translation"": ""Fuck wena, bro!""}]","[{""language"": ""Portuguese"", ""translation"": ""Vai se foder, mermão!""}]"
hate_speech,Son of a bitch!,[18],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""狗娘养的""}, {""language"": ""Arabic"", ""translation"": ""ابن العاهرة""}, {""language"": ""Spanish"", ""translation"": ""¡Hijo de puta!""}, {""language"": ""German"", ""translation"": ""Verdammter Mistkerl!""}, {""language"": ""Russian"", ""translation"": ""Сукин сын!""}, {""language"": ""Turkish"", ""translation"": ""Orospu çocuğu!""}, {""language"": ""Portuguese"", ""translation"": ""Filho da puta!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""王八蛋！""}, {""language"": ""Hindi"", ""translation"": ""दुष्ट!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""پسر عوضی!""}, {""language"": ""Afrikaans"", ""translation"": ""Seun van 'n teef!""}, {""language"": ""Zulu"", ""translation"": ""Indodana ka-bitch!""}]","[{""language"": ""Portuguese"", ""translation"": ""Filho duma égua!""}]"
hate_speech,"Go shit, bro!",[19],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""去吧，兄弟""}, {""language"": ""Arabic"", ""translation"": ""اذهب إلى الجحيم يا أخي!""}, {""language"": ""Spanish"", ""translation"": ""¡Vete a la mierda, hermano!""}, {""language"": ""German"", ""translation"": ""Geh scheißen, Bruder!""}, {""language"": ""Russian"", ""translation"": ""Давай, дерьмо, брат!""}, {""language"": ""Turkish"", ""translation"": ""Siktir git, kardeşim!""}, {""language"": ""Portuguese"", ""translation"": ""Vai se ferrar, mano!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""屎，兄弟！""}, {""language"": ""Hindi"", ""translation"": ""जाओ बकवास, भाई!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""برو گه ، داداش!""}, {""language"": ""Afrikaans"", ""translation"": ""Gaan kak, bro!""}, {""language"": ""Zulu"", ""translation"": ""Iya Shit, Bro!""}]","[{""language"": ""Portuguese"", ""translation"": ""Vá cagar, mermão!""}]"
hate_speech,Shove that shit up your ass!,[20],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""把那玩意儿塞进你的屁眼""}, {""language"": ""Arabic"", ""translation"": ""!ضع هذا الهراء في مؤخرتك""}, {""language"": ""Spanish"", ""translation"": ""¡Métete esa mierda por el culo!""}, {""language"": ""German"", ""translation"": ""Schieb dir den Scheiß in den Arsch!""}, {""language"": ""Russian"", ""translation"": ""Засунь это дерьмо себе в задницу!""}, {""language"": ""Turkish"", ""translation"": ""Kıçına sok o boku!""}, {""language"": ""Portuguese"", ""translation"": ""Enfie essa merda na sua bunda!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""把那個狗屎塞進你的屁股！""}, {""language"": ""Hindi"", ""translation"": ""अपने गधे को बकवास करें!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آن الاغ خود را فریب دهید!""}, {""language"": ""Afrikaans"", ""translation"": ""Stoot daardie kak op jou gat!""}, {""language"": ""Zulu"", ""translation"": ""Shaya okhipha imbongolo yakho!""}]","[{""language"": ""Portuguese"", ""translation"": ""Enfia no cu essa merda!""}]"
hate_speech,It's enough to fuck the clown's ass!,[21],"[""Brazil""]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""这足以让小丑屁滚尿流！""}, {""language"": ""Arabic"", ""translation"": ""يكفي أن تضاجع مؤخرة المهرج!""}, {""language"": ""Spanish"", ""translation"": ""¡Es suficiente para joderle el culo al payaso!""}, {""language"": ""German"", ""translation"": ""Es ist genug, um den Clown in den Arsch zu ficken!""}, {""language"": ""Russian"", ""translation"": ""Этого достаточно, чтобы трахнуть клоуна в задницу!""}, {""language"": ""Turkish"", ""translation"": ""Palyaçonun kıçını sikmek için yeterli!""}, {""language"": ""Portuguese"", ""translation"": ""É o suficiente para foder a bunda do palhaço!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""他媽的小丑的屁股就足夠了！""}, {""language"": ""Hindi"", ""translation"": ""यह जोकर की गांड को चोदने के लिए पर्याप्त है!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""این کافی است که الاغ دلقک را لعنتی!""}, {""language"": ""Afrikaans"", ""translation"": ""Dit is genoeg om die clown se gat te fok!""}, {""language"": ""Zulu"", ""translation"": ""Kwanele ukugcoba imbongolo kaClown!""}]","[{""language"": ""Portuguese"", ""translation"": ""É de foder o cu do palhaço!""}]"
